name,price,link
"
HP EliteBook 840 G6 7KP13EA#B1R
","1.491,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad X395 Black 20NL001RMH
","1.240,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad T495 Black 20NJ0011PB PL
","1.346,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Inspiron 14 5491 2-in-1 Silver 273282389
","938,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
HP EliteBook x360 1030 G4 Silver 7YL50EA#B1R
","2.035,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Inspiron 14 5491 2-in-1 Silver 273282392
","1.030,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Vostro 3590 Black i3 8GB 256GB UHD DVD W10P
","590,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Vostro 5590 Grey i7 8/256GB MX250 W10P PL
","1.024,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Asus VivoBook 15 X509FA-BQ830T PL
","707,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad X1 Yoga 4 Iron Gray 20QF00ABPB PL
","2.949,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad X1 Yoga 4 Iron Gray 20QF00AEPB PL
","2.700,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Vostro 5590 Grey i5 8/512GB W10P PL
","923,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Latitude 5401 Black N001L540114EMEA PL
","1.274,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad E15 Black 20RD001EPB PL
","795,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Vostro 3590 Black i5 8/256GB R610 W10P
","738,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Vostro 3590 Black i5 8/256GB R610 Ubu
","623,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Asus VivoBook 15 X509FJ-BQ167T Slate Grey
","783,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad E14 Black 20RA001DPB PL
","946,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo ThinkPad E14 Black 20RA0016PB PL
","890,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
HP EliteBook 840 G6 6XD43EA#B1R
","1.465,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Inspiron 14 5490 Silver 273256619
","723,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Inspiron 14 5490 Silver 273256943
","633,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Latitude 3500 Black N023L350015EMEA
","969,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Asus ZenBook UX434FLC-A5177T Blue
","1.280,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Lenovo V340-17IWL Iron Grey 81RG000BPB PL
","1.075,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
HP EliteBook 840 G6 6XD76EA#B1R
","1.233,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP 250 G7 Black 7DC11EA#ABB
","584,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Latitude 5500 Black N021L550015EMEA_US
","1.278,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Asus X543MA-DM621 Grey
","348,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Precision 3541 Black N007PN354182P6CEE
","1.419,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Fujitsu Lifebook E558 LKN:E5580M0006FI
","1.131,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP EliteBook 850 G6 6XD79EA#B1R
","1.258,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 650 G5 6XE26EA#B1R
","1.059,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
HP ProBook 455R G6 Full HD SSD Ryzen 3 W10 Pro
","739,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 445R G6 7DD97EA#B1R
","700,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
MSI GP65 Leopard 9SD-021NL
","1.599,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Latitude 7300 Aluminium 273185448
","1.816,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP 250 G7 Black 6MQ34EA
","335,00",https://www.1a.lv/p/dell-inspiron-5482-silver-273055678/4nye
"
Dell Latitude 7400 Aluminium 273187731
","1.812,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad E490 Black 20N8005EPB
","623,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad E490 Black 20N8002APB
","853,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Asus ZenBook 14 UX431FA-AM025T
","772,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Fujitsu Lifebook E459 Black VFY:E4590M330SNC
","624,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Legion Y530-15 81LB003UMX
","1.114,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP 250 G7 Silver 6BP04EA#ABB
","493,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Latitude 3300 Black N015L330013EMEA
","918,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Latitude 3400 Black N016L340014EMEA
","891,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad L390 Black 20NR0013MH
","815,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga 920-13 Platinum 80Y700G6PB
","1.038,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Ideapad 330S-15 Full HD GTX Coffe Lake i5 W10
","842,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Prestigio SmartBook PSB133S Metal Dark Grey
","299,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga C930-13 Grey 81C4008RPB
","1.153,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 450 G6 5TK70EA#B1R
","832,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
DELL Latitude 5490 Black N120L549014EMEA
","1.430,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga C930-13 Grey 81C4008SPB
","1.291,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V15 Iron Gray 82C7001HPB PL
","483,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad X1 Carbon 7th Gen 20QES0800G
","1.227,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V15 Iron Gray 82C7000SPB PL
","588,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Ideapad C340-14IIML 81TK00LBLT
","579,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Ideapad S340-15IIL 81VW00ERLT
","649,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V130-15 Iron Grey 81HL0025MH_W10H
","301,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga 920-13IKB Platinum 80Y700B0PB PL
","1.153,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga C930-13IKB Grey 81C400LCPB PL
","1.199,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga 920-13IKB Platinum 80Y700B1PB PL
","1.061,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V15-IIL Iron Gray 82C5002JPB PL
","761,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad X1 Carbon 7th Gen 20QD00LMPB PL
","2.594,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V130-15IKB Iron Grey 81HN00LPPB_8_256 PL
","692,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad E14 Black 20RA001XPB PL
","933,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Ideapad S540-15 IML Grey 81NG00A0PB PL
","663,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Ideapad S540-14API Abyss Blue 81NH009SLT
","627,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga C930-13IKB Grey 81C400LDPB PL
","1.222,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad E490 Black 20N80019PB_256 PL
","738,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo Yoga 920-13IKB Platinum 80Y8005TPB PL
","1.061,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad T480S Black 20L8S9J700 PL
","1.038,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad T480 20L6SAPM00_256 PL
","853,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad T480 20L6SAPM00_16 PL
","923,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad T480 20L6SAPM00_16_256 PL
","899,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad E15 Black 20RD001FPB_1TB PL
","876,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad A485 Black 20MVS0PK01 PL
","715,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Asus ROG Zephyrus G15 GA502IU-AZ015T
","1.403,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 450 G6 5PP67EA PL
","913,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 440 G6 Silver 5PQ22EA PL
","1.329,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo V15-IKB Iron Gray 81YD000NMH
","347,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkBook 15 Gray 20SM002LMH
","706,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 450 G7 Silver 8VU60EA#B1R
","997,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 450 G7 Silver 8VU85EA#B1R
","793,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 440 G7 Silver 8VU46EA#B1R
","1.188,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 440 G7 Silver 8VU04EA#B1R
","929,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 440 G7 Silver 8VU11EA#B1R
","1.035,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP ProBook 430 G7 Silver 8VU50EA#B1R
","1.174,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
HP 250 G7 Silver 6EC12EA#ABB
","755,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black i7 8/512GB MX230 W10P
","920,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Lenovo ThinkPad P53s Black 20QN002QPB PL
","2.943,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black i7 8/512GB MX230 Ubu
","800,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Asus VivoBook S14 S433FA-EB039T Dreamy White
","708,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black N5007VN3591EMEA01_2101 PL
","764,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 5490 Grey N4109VN5490EMEA01
","956,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 5590 Grey N5105VN5590EMEA01
","1.091,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black N3503VN3591EMEA01_UBU
","546,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Swift 3 SF314-57 Pink NX.HJKEL.002
","596,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Inspiron 7590 Black 7590-8599 PL
","1.111,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus 15 X509MA-BQ064T Slate Gray
","361,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i5 8/512GB W10P
","784,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black N5005VN3591EMEA01_2101_pro
","759,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i5 8/512GB Ubu
","657,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Inspiron 14 5491 2-in-1 Silver i7 16/512GB W10H PL
","1.038,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Toshiba Dynabook Satellite Pro L50-G-13M PBS12E-03E009PL
","954,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
DELL Inspiron 5770 Silver 5770-2164|W10 PL
","724,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Dell Vostro 3591 Black N5007VN3591EMEA01_2101_pro
","824,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Toshiba Dynabook Satellite Pro L50-G-17E PBS12E-04N02KPL
","1.006,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black N5007VN3591EMEA01_2101_ubu
","704,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Toshiba Dynabook Satellite Pro L50-G-14L PBS12E-03W01JG3
","626,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Prestigio Smartbook 141S Blue PSB141S01ZFH_BB
","199,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black N3503VN3591EMEA01_2101_pro
","734,00",https://www.1a.lv/p/hp-elitebook-840-g6-6xd76ea-b1r/6s4n
"
Prestigio SmartBook 141 C3 2/64GB W10H ENG Dark Grey
","209,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black N5005VN3591EMEA01_2101_ubu
","645,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G3 15 3590 Black i7 8/256GB 1TB GTX1660Ti W10
","1.084,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G3 15 3590 Black i7 8/256GB 1TB GTX1660Ti NoOS
","1.038,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G7 7790 Black i7 16/256GB 1TB RTX2060 W10
","1.614,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G5 5590 Black 273256818
","1.724,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Prestigio SmartBook 141 C3 2/64GB W10H ENG Metal Grey
","209,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i7 8GB 512GB MX230 W10P PL
","890,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Predator Helios 300 PH315-52 NH.Q53EP.025 PL
","1.057,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad X1 Extreme Gen2 20QV001FPB PL
","3.232,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus ZenBook UX434FAC-A5225T Silver PL
","904,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad X390 Black 20Q0005NPB PL
","1.727,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus VivoBook Flip TP401MA-EC166T PL
","498,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Microsoft Surface Laptop 3 13.5"" Platinum VGY-00008
","1.146,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Microsoft Surface Laptop 3 15"" Platinum RDZ-00008 PL
","1.870,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Microsoft Surface Laptop 3 15"" Black RDZ-00029 PL
","1.930,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus ROG Zephyrus S GX701GXR-HG114T PL
","2.808,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo Legion Y530-15ICH 81FV01ARPB PL
","829,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus ZenBook Pro Duo UX581GV-H2004R Celestial Blue
","2.561,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus TUF Gaming FX705DT-AU068T
","1.105,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad L480 i3 8/256GB W10P PL
","725,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus VivoBook S14 S431FA-EB019T Gun Grey
","717,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Predator Helios 500 PH517-61 NH.Q3GEL.009
","1.836,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus ZenBook 13 UX334FL-A4021R White
","1.992,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Microsoft Surface Laptop 3 15"" Black VGZ-00029
","1.687,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Microsoft Surface Laptop 3 15"" Platinum V4G-00008
","1.460,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo V14 Grey 82C4008GPB PL
","704,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo IdeaPad S145-15IGM 81MX0055EU
","338,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell XPS 13 7390 Silver White 7390-8438 PL
","1.556,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad T490 Black 20N2007JPB PL
","1.910,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkBook 14 Grey 20SL000LMH
","981,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo ThinkPad T490s Black 20NX003UPB PL
","1.902,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkBook 14 Grey 20SL0049MH
","613,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Vostro 14 3491 Black i5 8/256GB MX230 Ubu
","593,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
ASUS VivoBook 17 X712FA-AU353T Silver PL
","814,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad P1 Gen 2 Black 20QT007KPB PL
","3.417,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 14 3491 Black i5 8/256GB MX230 W10H
","659,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Vostro 3591 Black N5021PVN3591EMEA01
","705,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Inspiron 14 5490 273333468
","711,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i5 8/256GB UHD W10H
","622,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo V14 Grey 82C40019MH
","592,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad T490 Black 20N2006KPB PL
","1.931,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i5 8/512GB UHD Ubu
","601,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Vostro 3591 Black N3503VN3591EMEA01
","650,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
MSI GL65 Leopard 10SDR-057XPL PL
","1.205,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 5590 Grey N5106VN5590EMEA01
","960,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Vostro 3590 Black i7 8/256GB W10P PL
","876,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
MSI GL65 9SC-044XPL PL
","807,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
MSI GL65 Leopard 10SCSR-007XPL PL
","987,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Inspiron 3580 Silver i5 8/256GB R520 W10H PL
","772,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
MSI GF65 Thin 9SEXR-261XPL PL
","992,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
HP 340S G7 Silver 8VV01EA PL
","761,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Vostro 3591 Black i5 4GB 1TB W10P PL
","669,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Latitude 5501 i5 8/256 UHD W10P
","1.059,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus TUF Gaming FX705DT-H7116 PL
","725,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black i5 8GB 1TB W10P PL
","715,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Acer Nitro 5 AN515-54 Black NH.Q59EP.033 PL
","831,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
HP 255 G7 Grey 7DF20EU
","494,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
HP 255 G7 Black R5 8/256GB DOS PL
","554,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Notebook Asus X509JA-BQ039T I3
","517,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Toshiba Dynabook Tecra X40-F-147 PMR31E-0Y000TPL
","1.845,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Toshiba Dynabook Tecra X40-F-145 PMR31E-0XX00TPL
","1.387,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad P53s Black 20N6002SPB PL
","2.374,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo ThinkPad T490 Black 20N2007HPB PL
","1.769,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G3 15 3590 Black i5 8/512GB 1650 W10H PL
","897,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell G3 15 3590 Black i5 8GB 512GB W10H PL
","888,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo ThinkPad T490s Black 20NX007GPB PL
","2.192,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad T590 Black 20N4005JPB PL
","1.861,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Asus VivoBook 15 X509FA-BQ309
","530,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
